2026-05-10T11:47:54.828+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "4dd13972-f5d2-42b6-80ad-ebfd5f3dcb27", "client_request_id": "", "path": "/assets/vendor-vue-C1PG35FK.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 2, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/vendor-vue-C1PG35FK.js", "completed_at": "2026-05-10T11:47:54.827+0800"}
2026-05-10T11:47:54.835+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "048d1785-ec4b-4b4c-9f2b-c5871c4b687d", "client_request_id": "", "path": "/assets/vendor-misc-DB0Q8XAf.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/vendor-misc-DB0Q8XAf.css", "completed_at": "2026-05-10T11:47:54.835+0800"}
2026-05-10T11:47:54.840+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "8852a68c-e00e-4e64-90ac-8de9db558cc6", "client_request_id": "", "path": "/assets/index-hMTsfnYR.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/index-hMTsfnYR.css", "completed_at": "2026-05-10T11:47:54.840+0800"}
2026-05-10T11:47:54.843+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "98d81415-a4b1-428d-8e9f-187d938a31bb", "client_request_id": "", "path": "/assets/vendor-i18n-CS7xxe6p.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 2, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/vendor-i18n-CS7xxe6p.js", "completed_at": "2026-05-10T11:47:54.843+0800"}
2026-05-10T11:47:54.851+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "f63f498e-fea6-458e-9431-a7222b286d9a", "client_request_id": "", "path": "/assets/vendor-misc-BVDJZfTg.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 2, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/vendor-misc-BVDJZfTg.js", "completed_at": "2026-05-10T11:47:54.851+0800"}
2026-05-10T11:47:54.945+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "5f853796-05af-476c-a0c8-5ff13f7f8a0a", "client_request_id": "", "path": "/assets/zh-DukmQ4Sc.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/zh-DukmQ4Sc.js", "completed_at": "2026-05-10T11:47:54.945+0800"}
2026-05-10T11:47:54.982+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "b5d7398a-1aac-4488-984a-9a217b0c18aa", "client_request_id": "", "path": "/assets/AuthLayout-Qko6zgR4.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/AuthLayout-Qko6zgR4.js", "completed_at": "2026-05-10T11:47:54.982+0800"}
2026-05-10T11:47:54.982+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "ffba965e-ecba-40b8-8fee-bec64cdd357b", "client_request_id": "", "path": "/assets/LoginView-CjBud9S4.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LoginView-CjBud9S4.js", "completed_at": "2026-05-10T11:47:54.982+0800"}
2026-05-10T11:47:54.982+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "236c8aff-8778-438c-912d-19dc988d28b5", "client_request_id": "", "path": "/assets/url-BYJmegJ5.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/url-BYJmegJ5.js", "completed_at": "2026-05-10T11:47:54.982+0800"}
2026-05-10T11:47:54.987+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "077ef43e-61c6-43e7-b325-665c7774970a", "client_request_id": "", "path": "/assets/LoginAgreementPrompt-D2xv-qMJ.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LoginAgreementPrompt-D2xv-qMJ.css", "completed_at": "2026-05-10T11:47:54.987+0800"}
2026-05-10T11:47:54.987+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "b4cdea31-5ef9-4655-85e5-1e00d8dfa052", "client_request_id": "", "path": "/assets/AuthLayout-BLY8cBK0.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/AuthLayout-BLY8cBK0.css", "completed_at": "2026-05-10T11:47:54.987+0800"}
2026-05-10T11:47:54.988+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "1a8c7792-94a5-415c-a96a-c735924eec5f", "client_request_id": "", "path": "/assets/TurnstileWidget-CtZXX_iR.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/TurnstileWidget-CtZXX_iR.css", "completed_at": "2026-05-10T11:47:54.988+0800"}
2026-05-10T11:47:54.993+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "ce4b6235-b4c6-47cd-9a92-84db338fce5b", "client_request_id": "", "path": "/assets/LocaleSwitcher-CjvPxOhx.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LocaleSwitcher-CjvPxOhx.css", "completed_at": "2026-05-10T11:47:54.993+0800"}
2026-05-10T11:47:54.993+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "e9809465-86cf-47b0-a5b8-625bff3ae23a", "client_request_id": "", "path": "/assets/LoginView-guD6EBeY.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LoginView-guD6EBeY.css", "completed_at": "2026-05-10T11:47:54.993+0800"}
2026-05-10T11:47:54.993+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "83ee6090-4bf3-4b1c-94b0-185d8f28414d", "client_request_id": "", "path": "/assets/AppHeader-DZBMwbzz.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/AppHeader-DZBMwbzz.css", "completed_at": "2026-05-10T11:47:54.993+0800"}
2026-05-10T11:47:55.003+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "13880f5d-1925-4b3c-bbb1-b9738c09c22a", "client_request_id": "", "path": "/assets/TurnstileWidget-cyu1csQU.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/TurnstileWidget-cyu1csQU.js", "completed_at": "2026-05-10T11:47:55.003+0800"}
2026-05-10T11:47:55.003+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "69a44802-e029-4723-91fd-ff6114e293af", "client_request_id": "", "path": "/assets/oauthAffiliate-CrlUwkd1.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/oauthAffiliate-CrlUwkd1.js", "completed_at": "2026-05-10T11:47:55.003+0800"}
2026-05-10T11:47:55.003+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "640b9f26-f955-4763-832c-ae90a9060a60", "client_request_id": "", "path": "/assets/LoginAgreementPrompt-C5G6BpWJ.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LoginAgreementPrompt-C5G6BpWJ.js", "completed_at": "2026-05-10T11:47:55.003+0800"}
2026-05-10T11:47:55.008+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "a84ef076-1d50-435d-a65a-58060789f2da", "client_request_id": "", "path": "/assets/apiError-BPX0TiUA.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/apiError-BPX0TiUA.js", "completed_at": "2026-05-10T11:47:55.008+0800"}
